Transaction_ID,Date,Year,Month,Quarter,Customer_ID,Bank,Branch,Sector,Transaction_Type,Debit_Credit,Amount_NGN,Account_Balance_NGN,Interest_Rate_pct,NPL_Flag,Exchange_Rate_USD,Outlier_Flag
TXN000558,2024-07-22,2024,July,Q3,CUST1328,UBA,Branch_15,Individual,POS Payment,Debit,360004.86,3679406.13,15.18,No,1077.01,No
TXN000558,2024-07-22,2024,July,Q3,CUST1328,UBA,Branch_15,Individual,POS Payment,Debit,360004.86,1808278.16,15.18,No,1077.01,No
TXN000360,2024-07-23,2024,July,Q3,CUST1205,Zenith Bank,Branch_04,Government,POS Payment,Debit,1599898.24,431340.38,17.83,No,862.63,No
TXN001243,2024-07-23,2024,July,Q3,CUST1099,FirstBank Nigeria,Branch_17,Government,Interest Credit,Credit,1202907.62,4168148.45,14.86,No,1160.79,No
TXN001533,2024-07-23,2024,July,Q3,CUST1275,FirstBank Nigeria,Branch_03,SME,Interest Credit,Credit,36320.85,36320.85,16.7,No,1153.34,No
TXN000512,2024-07-24,2024,July,Q3,CUST1231,FirstBank Nigeria,Branch_13,Individual,Loan Repayment,Debit,1075969.35,889952.11,24.19,Yes,1188.71,No
TXN001918,2024-07-26,2024,July,Q3,CUST1394,GTBank,Branch_16,Retail,Withdrawal,Debit,60460.36,1486525.69,17.77,No,1549.12,No
TXN001377,2024-07-27,2024,July,Q3,CUST1388,FirstBank Nigeria,Branch_01,Individual,ATM Withdrawal,Debit,,593466.17,22.07,No,1374.45,No
TXN000738,2024-07-28,2024,July,Q3,CUST1459,UBA,Branch_17,Retail,ATM Withdrawal,Debit,885436.09,1477830.19,20.13,Yes,1552.1,No
TXN000336,2024-07-29,2024,July,Q3,CUST1192,Zenith Bank,Branch_19,Government,Loan Repayment,Debit,604639.11,3660712.45,15.39,No,836.97,No
TXN000584,2024-07-30,2024,July,Q3,CUST1491,Zenith Bank,Branch_10,Corporate,Loan Repayment,Debit,1109173.71,624137.1,23.88,No,1341.5,No
TXN000439,2024-07-31,2024,July,Q3,CUST1061,Zenith Bank,Branch_12,Retail,Deposit,Credit,4779727428.96,4854679.68,12.71,No,1270.86,Yes
TXN001210,2024-08-01,2024,August,Q3,CUST1311,UBA,Branch_01,Individual,POS Payment,Debit,657839.65,2682304.43,12.89,No,1041.51,No
TXN001584,2024-08-01,2024,August,Q3,CUST1151,FirstBank Nigeria,Branch_07,Corporate,Wire Transfer,Credit,1237483.1,1237483.1,6.1,No,1061.65,No
TXN000238,2024-08-03,2024,August,Q3,CUST1393,GTBank,Branch_14,SME,Wire Transfer,Credit,1662647.98,4435638.81,6.81,No,1322.03,No
TXN000826,2024-08-03,2024,August,Q3,CUST1355,Access Bank,Branch_04,Government,ATM Withdrawal,Debit,1711618.4,2131648.92,13.04,Yes,1352.73,No
TXN000079,2024-08-04,2024,August,Q3,CUST1422,Access Bank,Branch_15,Corporate,Deposit,Credit,1037119.57,5978309.68,17.33,No,1395.99,No
TXN000606,2024-08-05,2024,August,Q3,CUST1428,Zenith Bank,Branch_19,Government,Deposit,Credit,1472489.63,5023741.85,10.19,No,939.05,No
TXN001986,2024-08-05,2024,August,Q3,CUST1132,FirstBank Nigeria,Branch_20,Government,Wire Transfer,Credit,642569.29,5759393.31,10.45,No,1168.88,No
TXN000967,2024-08-06,2024,August,Q3,CUST1077,FirstBank Nigeria,Branch_06,Corporate,Withdrawal,Debit,1768861.94,0.0,20.84,No,1594.4,No
TXN001704,2024-08-06,2024,August,Q3,CUST1367,Zenith Bank,Branch_03,Individual,Deposit,Credit,330535.75,2137179.02,14.46,No,1315.38,No
TXN000722,2024-08-07,2024,August,Q3,CUST1154,GTBank,Branch_15,Government,Wire Transfer,Credit,44122.75,542115.42,8.66,No,1569.29,No
TXN001887,2024-08-07,2024,August,Q3,CUST1291,Access Bank,Branch_11,Retail,Transfer,Debit,763748.64,0.0,15.32,No,1529.59,No
TXN000787,2024-08-08,2024,August,Q3,CUST1196,Access Bank,Branch_17,SME,Withdrawal,Debit,1302017.39,1824802.12,18.34,Yes,1028.96,No
TXN000787,2024-08-08,2024,August,Q3,CUST1196,Access Bank,Branch_17,SME,Withdrawal,Debit,1302017.39,1824802.12,18.34,Yes,1028.96,No
TXN000827,2024-08-08,2024,August,Q3,CUST1069,Access Bank,Branch_15,Retail,Wire Transfer,Credit,165555.99,1834752.28,17.98,No,869.22,No
TXN000802,2024-08-08,2024,August,Q3,CUST1265,GTBank,Branch_16,SME,ATM Withdrawal,Debit,1051188.6,1808278.16,14.68,No,978.09,No
TXN000332,2024-08-08,2024,August,Q3,CUST1421,UBA,Branch_15,Retail,POS Payment,Debit,1362508.13,0.0,10.1,Yes,900.95,No
TXN000061,2024-08-09,2024,August,Q3,CUST1230,UBA,Branch_07,SME,POS Payment,Debit,57885.65,1199238.37,21.67,No,1168.88,No
TXN000716,2024-08-09,2024,August,Q3,CUST1217,UBA,Branch_04,SME,Interest Credit,Credit,510092.98,2604539.03,7.05,No,1379.44,No
TXN000042,2024-08-10,2024,August,Q3,CUST1310,Access Bank,Branch_06,Corporate,Wire Transfer,Credit,1022592.41,4313385.25,20.58,No,1310.02,No
TXN000976,2024-08-10,2024,August,Q3,CUST1460,FirstBank Nigeria,Branch_14,Corporate,Withdrawal,Debit,1463690.36,0.0,22.93,No,919.55,No
TXN000604,2024-08-11,2024,August,Q3,CUST1436,Access Bank,Branch_06,Corporate,POS Payment,Debit,1520799.0,0.0,9.68,No,1421.11,No
TXN000545,2024-08-11,2024,August,Q3,CUST1329,Access Bank,Branch_12,Corporate,Loan Repayment,Debit,287871.51,1106439.84,22.52,No,1168.88,No
TXN000544,2024-08-11,2024,August,Q3,CUST1472,UBA,Branch_15,Retail,Transfer,Debit,1625795.61,4084483.9,22.97,No,1013.83,No
TXN000613,2024-08-11,2024,August,Q3,CUST1187,UBA,Unknown,SME,Deposit,Credit,733182.78,4160262.97,17.82,No,1352.94,No
TXN000214,2024-08-12,2024,August,Q3,CUST1397,UBA,Branch_04,SME,ATM Withdrawal,Debit,523492.47,927650.56,15.24,No,1432.39,No
TXN000292,2024-08-12,2024,August,Q3,CUST1054,Zenith Bank,Branch_10,Retail,POS Payment,Debit,1072081.14,0.0,15.14,No,1143.84,No
TXN001500,2024-08-13,2024,August,Q3,CUST1204,Access Bank,Branch_05,Corporate,ATM Withdrawal,Debit,926866.96,368950.82,13.4,Yes,1512.48,No
TXN001052,2024-08-13,2024,August,Q3,CUST1218,Access Bank,Branch_14,Government,POS Payment,Debit,55832.04,2107819.21,16.12,No,825.16,No
TXN001500,2024-08-13,2024,August,Q3,CUST1204,Access Bank,Unknown,Corporate,ATM Withdrawal,Debit,926866.96,368950.82,13.4,Yes,1512.48,No
TXN000453,2024-08-14,2024,August,Q3,CUST1166,UBA,Branch_06,Individual,Interest Credit,Credit,889967.44,5217961.09,23.92,No,1252.21,No
TXN001213,2024-08-15,2024,August,Q3,CUST1231,FirstBank Nigeria,Unknown,Individual,Transfer,Debit,1170081.31,0.0,17.36,No,1596.45,No
TXN001923,2024-08-16,2024,August,Q3,CUST1099,FirstBank Nigeria,Branch_12,SME,Withdrawal,Debit,1822097.96,1674787.93,17.77,Yes,1443.0,No
TXN000728,2024-08-17,2024,August,Q3,CUST1436,GTBank,Branch_12,Government,Interest Credit,Credit,1919626.83,1919626.83,21.33,No,1426.58,No
TXN000961,2024-08-17,2024,August,Q3,CUST1418,Access Bank,Branch_14,Government,ATM Withdrawal,Debit,1654593.73,0.0,8.63,No,915.52,No
TXN000811,2024-08-17,2024,August,Q3,CUST1387,Access Bank,Branch_14,Retail,ATM Withdrawal,Debit,626493.13,2370710.97,9.07,No,928.15,No
TXN001988,2024-08-18,2024,August,Q3,CUST1346,GTBank,Branch_20,Individual,ATM Withdrawal,Debit,1744483.59,0.0,6.72,No,784.09,No
TXN000991,2024-08-19,2024,August,Q3,CUST1100,FirstBank Nigeria,Branch_13,Government,ATM Withdrawal,Debit,826163.02,924162.55,21.09,No,756.46,No
TXN000365,2024-08-19,2024,August,Q3,CUST1478,Access Bank,Branch_09,Retail,Transfer,Debit,1502984.29,0.0,11.59,No,792.8,No
TXN000072,2024-08-20,2024,August,Q3,CUST1352,Zenith Bank,Branch_03,Corporate,Deposit,Credit,576565.73,576565.73,10.87,No,1334.28,No
TXN001113,2024-08-20,2024,August,Q3,CUST1391,FirstBank Nigeria,Branch_03,Retail,Transfer,Debit,1667800.19,0.0,15.14,No,862.52,No
TXN000663,2024-08-20,2024,August,Q3,CUST1251,Access Bank,Branch_13,Individual,Transfer,Debit,111946.38,3205442.64,10.5,No,1274.4,No
TXN001254,2024-08-20,2024,August,Q3,CUST1303,FirstBank Nigeria,Branch_02,Government,POS Payment,Debit,500067.33,0.0,24.25,No,836.22,No
TXN000801,2024-08-21,2024,August,Q3,CUST1041,UBA,Branch_17,Corporate,Withdrawal,Debit,1017473.3,1408923.17,15.14,No,1068.13,No
TXN000542,2024-08-22,2024,August,Q3,CUST1025,FirstBank Nigeria,Branch_20,Government,Withdrawal,Debit,,585793.46,13.6,No,1168.88,No
TXN000275,2024-08-22,2024,August,Q3,CUST1279,FirstBank Nigeria,Branch_02,Individual,Deposit,Credit,135531.37,3566094.51,10.48,Yes,1556.38,No
TXN001168,2024-08-22,2024,August,Q3,CUST1474,UBA,Branch_18,Government,Wire Transfer,Credit,347955.05,7987213.88,19.75,No,1436.32,No
TXN001143,2024-08-23,2024,August,Q3,CUST1335,Access Bank,Branch_16,Government,Interest Credit,Credit,186578.26,4729361.56,23.87,No,991.76,No
TXN000404,2024-08-24,2024,August,Q3,CUST1278,GTBank,Branch_10,Government,ATM Withdrawal,Debit,447001.64,934489.04,20.17,No,863.8,No
TXN000202,2024-08-24,2024,August,Q3,CUST1035,FirstBank Nigeria,Branch_14,Government,Interest Credit,Credit,360372.66,5291752.04,8.07,No,1068.29,No
TXN001154,2024-08-24,2024,August,Q3,CUST1128,Access Bank,Branch_05,SME,Loan Repayment,Debit,1854195.65,0.0,19.18,No,889.6,No
TXN000369,2024-08-26,2024,August,Q3,CUST1169,Zenith Bank,Branch_12,Retail,Wire Transfer,Credit,195325.33,3018072.01,18.02,Yes,1455.4,No
TXN000369,2024-08-26,2024,August,Q3,CUST1169,Zenith Bank,Branch_12,Retail,Wire Transfer,Credit,,3018072.01,18.02,Yes,1455.4,No
TXN000726,2024-08-27,2024,August,Q3,CUST1213,FirstBank Nigeria,Branch_01,Individual,Wire Transfer,Credit,1877959.47,5715510.63,12.09,No,887.13,No
TXN001400,2024-08-27,2024,August,Q3,CUST1496,FirstBank Nigeria,Unknown,Government,Deposit,Credit,740332.03,5632482.33,10.18,No,1523.62,No
TXN000151,2024-08-27,2024,August,Q3,CUST1158,Zenith Bank,Branch_11,Corporate,Deposit,Credit,572578.74,3173727.51,21.88,Yes,982.23,No
TXN001036,2024-08-28,2024,August,Q3,CUST1496,UBA,Branch_01,Government,Deposit,Credit,1746500.47,6254155.97,14.48,Yes,1232.18,No
TXN001155,2024-08-28,2024,August,Q3,CUST1366,FirstBank Nigeria,Branch_01,Government,ATM Withdrawal,Debit,358861.95,1274276.25,14.44,No,1015.06,No
TXN001653,2024-08-29,2024,August,Q3,CUST1422,Access Bank,Branch_09,Corporate,Deposit,Credit,1131060.03,2921325.82,23.22,Yes,1168.88,No
TXN001787,2024-08-29,2024,August,Q3,CUST1036,FirstBank Nigeria,Branch_18,Retail,POS Payment,Debit,454524.92,3597004.37,16.82,No,1436.38,No
TXN000598,2024-08-29,2024,August,Q3,CUST1076,Access Bank,Branch_10,Corporate,Transfer,Debit,1340450.2,1180680.48,6.32,No,928.15,No
TXN001809,2024-08-30,2024,August,Q3,CUST1459,Zenith Bank,Branch_13,Individual,Deposit,Credit,122026.04,277330.59,21.59,No,1567.97,No
TXN000467,2024-08-31,2024,August,Q3,CUST1021,UBA,Branch_20,SME,Transfer,Debit,1541708.6,3471898.82,15.14,No,1037.66,No
TXN000792,2024-09-01,2024,September,Q3,CUST1174,Access Bank,Branch_11,Individual,ATM Withdrawal,Debit,1132410.77,0.0,11.88,No,887.94,No
TXN001279,2024-09-01,2024,September,Q3,CUST1057,Access Bank,Branch_01,Individual,POS Payment,Debit,881111.45,373046.92,21.78,No,1014.72,No
TXN000654,2024-09-01,2024,September,Q3,CUST1410,Zenith Bank,Branch_15,Retail,Transfer,Debit,1997447.29,0.0,14.84,No,1194.26,No
TXN000595,2024-09-01,2024,September,Q3,CUST1413,GTBank,Branch_06,Corporate,Loan Repayment,Debit,1279831.49,3885241.82,15.44,No,1268.96,No
TXN000712,2024-09-02,2024,September,Q3,CUST1198,Zenith Bank,Branch_14,Retail,POS Payment,Debit,1513103.04,707389.92,20.91,No,1286.08,No
TXN001357,2024-09-02,2024,September,Q3,CUST1466,UBA,Branch_08,SME,POS Payment,Debit,1371377.17,0.0,12.85,No,1330.45,No
TXN000900,2024-09-03,2024,September,Q3,CUST1451,UBA,Branch_05,SME,Transfer,Debit,19490.19,4236178.39,15.26,No,871.27,No
TXN000508,2024-09-03,2024,September,Q3,CUST1352,GTBank,Branch_06,SME,Wire Transfer,Debit,,944926.7,12.86,No,914.27,No
TXN000347,2024-09-04,2024,September,Q3,CUST1206,Access Bank,Branch_11,Retail,Deposit,Credit,1067798.31,3241474.28,19.38,No,1393.32,No
TXN001839,2024-09-04,2024,September,Q3,CUST1072,Zenith Bank,Branch_09,Government,Withdrawal,Debit,,3501614.14,18.94,No,1362.86,No
TXN000068,2024-09-05,2024,September,Q3,CUST1494,FirstBank Nigeria,Branch_05,Government,Withdrawal,Debit,983747.25,0.0,16.46,Yes,876.82,No
TXN000949,2024-09-06,2024,September,Q3,CUST1402,FirstBank Nigeria,Branch_11,Individual,Withdrawal,Debit,855192.59,0.0,19.31,No,1595.56,No
TXN001167,2024-09-07,2024,September,Q3,CUST1140,Access Bank,Branch_01,SME,Deposit,Credit,548710.57,2971944.16,15.14,No,1483.71,No
TXN000627,2024-09-07,2024,September,Q3,CUST1057,FirstBank Nigeria,Branch_08,Individual,Transfer,Debit,234193.76,2137193.99,5.97,No,1129.08,No
TXN000186,2024-09-08,2024,September,Q3,CUST1382,GTBank,Unknown,Individual,Loan Repayment,Debit,542629.88,1342903.14,16.18,No,1273.33,No
TXN001539,2024-09-09,2024,September,Q3,CUST1125,FirstBank Nigeria,Branch_10,Corporate,Withdrawal,Debit,1862198.42,71545.7,19.39,Yes,1321.04,No
TXN001823,2024-09-11,2024,September,Q3,CUST1285,Access Bank,Branch_13,Retail,Withdrawal,Debit,1095708.18,0.0,21.04,No,1427.33,No
TXN001596,2024-09-11,2024,September,Q3,CUST1097,FirstBank Nigeria,Branch_20,Individual,Wire Transfer,Credit,1295271.66,1978463.6,15.14,No,771.97,No
TXN001817,2024-09-12,2024,September,Q3,CUST1161,UBA,Branch_09,Government,Transfer,Debit,209755.93,168489.52,21.46,No,1070.32,No
TXN000789,2024-09-12,2024,September,Q3,CUST1215,UBA,Branch_10,Corporate,Wire Transfer,Credit,486683.38,3192457.79,20.64,Yes,1246.84,No
TXN000364,2024-09-13,2024,September,Q3,CUST1127,Zenith Bank,Branch_02,Corporate,POS Payment,Debit,1678146.53,3363319.83,16.11,No,759.9,No
TXN000536,2024-09-15,2024,September,Q3,CUST1012,UBA,Branch_10,Corporate,Transfer,Debit,680561.75,1579160.51,14.69,Yes,1409.2,No
TXN000315,2024-09-15,2024,September,Q3,CUST1314,FirstBank Nigeria,Branch_11,Corporate,POS Payment,Debit,1214831.59,0.0,13.75,Yes,924.72,No
TXN001825,2024-09-15,2024,September,Q3,CUST1402,Zenith Bank,Branch_19,Individual,POS Payment,Debit,1283208.29,2406856.36,15.14,No,1018.93,No
TXN001405,2024-09-15,2024,September,Q3,CUST1422,UBA,Branch_18,SME,Transfer,Debit,1913356.92,1790265.79,14.71,No,920.05,No
TXN000928,2024-09-15,2024,September,Q3,CUST1034,Access Bank,Branch_02,Corporate,Deposit,Credit,1198507.75,6779760.37,15.14,No,1562.43,No
TXN001317,2024-09-16,2024,September,Q3,CUST1439,Access Bank,Branch_17,Individual,POS Payment,Debit,1102676.69,657966.04,16.29,No,1243.76,No
TXN000060,2024-09-17,2024,September,Q3,CUST1470,Access Bank,Branch_03,Individual,POS Payment,Debit,537156.88,2176799.01,15.14,No,987.09,No
TXN001066,2024-09-17,2024,September,Q3,CUST1330,Access Bank,Branch_17,Individual,Wire Transfer,Credit,1318114.13,4238303.01,16.44,No,1168.88,No
TXN001546,2024-09-17,2024,September,Q3,CUST1097,UBA,Branch_18,Corporate,Withdrawal,Debit,1669105.08,683191.94,23.24,No,1405.21,No
TXN001133,2024-09-17,2024,September,Q3,CUST1396,Access Bank,Branch_14,Corporate,POS Payment,Debit,58410.61,338207.39,10.59,No,801.68,No
TXN000169,2024-09-18,2024,September,Q3,CUST1080,Access Bank,Branch_12,SME,Loan Repayment,Debit,1213517.2,1012530.02,11.44,No,1579.07,No
TXN001471,2024-09-18,2024,September,Q3,CUST1200,Zenith Bank,Branch_04,Individual,Wire Transfer,Credit,683128.16,5262850.86,10.34,No,1571.54,No
TXN000602,2024-09-19,2024,September,Q3,CUST1112,FirstBank Nigeria,Branch_12,Corporate,POS Payment,Debit,432722.24,0.0,17.08,No,865.94,No
TXN001833,2024-09-20,2024,September,Q3,CUST1270,UBA,Branch_12,SME,Withdrawal,Debit,61754.43,0.0,20.75,No,1135.5,No
TXN001303,2024-09-21,2024,September,Q3,CUST1412,GTBank,Branch_16,Corporate,Wire Transfer,Credit,1182373.34,4840105.04,18.15,No,1226.57,No
TXN001844,2024-09-21,2024,September,Q3,CUST1045,UBA,Branch_05,Corporate,Transfer,Debit,1377850.19,0.0,15.14,No,1594.63,No
TXN001089,2024-09-22,2024,September,Q3,CUST1318,Zenith Bank,Branch_10,Corporate,Withdrawal,Debit,1824142.4,0.0,21.49,No,1380.62,No
TXN001516,2024-09-23,2024,September,Q3,CUST1120,Access Bank,Branch_08,Individual,POS Payment,Debit,428450.13,5465508.15,13.67,No,1268.99,No
TXN001045,2024-09-24,2024,September,Q3,CUST1155,Zenith Bank,Branch_19,SME,Withdrawal,Debit,31677.0,3948131.27,6.28,No,854.92,No
TXN000308,2024-09-24,2024,September,Q3,CUST1223,Zenith Bank,Branch_08,Individual,Transfer,Debit,1387274.02,772609.16,23.15,No,1315.7,No
TXN001976,2024-09-24,2024,September,Q3,CUST1497,Access Bank,Branch_07,Retail,Interest Credit,Credit,931899.51,1770706.69,9.08,Yes,1465.25,No
TXN001685,2024-09-25,2024,September,Q3,CUST1164,Zenith Bank,Branch_17,Corporate,Interest Credit,Credit,,1072416.66,11.33,No,1450.68,No
TXN000725,2024-09-26,2024,September,Q3,CUST1262,GTBank,Branch_09,Individual,Deposit,Credit,38529.81,3014174.22,16.45,No,1508.95,No
TXN001346,2024-09-26,2024,September,Q3,CUST1097,Zenith Bank,Branch_08,Government,Deposit,Credit,84077.8,2352297.02,20.08,No,809.95,No
TXN000668,2024-09-27,2024,September,Q3,CUST1165,FirstBank Nigeria,Branch_06,SME,Loan Repayment,Debit,993714.43,1890351.86,20.92,No,1272.6,No
TXN001149,2024-09-27,2024,September,Q3,CUST1386,UBA,Branch_16,SME,Wire Transfer,Credit,1918970.83,4855605.1,9.98,No,1187.27,No
TXN000184,2024-09-28,2024,September,Q3,CUST1360,Zenith Bank,Branch_10,SME,Wire Transfer,Credit,1121194.94,2197220.02,23.26,No,853.59,No
TXN000754,2024-09-28,2024,September,Q3,CUST1419,FirstBank Nigeria,Branch_19,Individual,Withdrawal,Debit,,338317.1,22.04,No,1013.25,No
TXN000084,2024-09-29,2024,September,Q3,CUST1428,GTBank,Branch_13,Individual,Wire Transfer,Credit,968940.6,3924282.33,15.14,No,1137.04,No
TXN000470,2024-09-30,2024,September,Q3,CUST1224,GTBank,Branch_20,Individual,Transfer,Debit,695655.53,2121517.18,19.42,No,1527.3,No
TXN000470,2024-09-30,2024,September,Q3,CUST1224,GTBank,Branch_20,Individual,Transfer,Debit,695655.53,2121517.18,19.42,No,1527.3,No
TXN000475,2024-09-30,2024,September,Q3,CUST1198,UBA,Branch_07,Retail,Interest Credit,Credit,733024.86,2220492.96,17.01,No,1307.39,No
TXN000109,2024-10-01,2024,October,Q4,CUST1055,Access Bank,Branch_20,Retail,Withdrawal,Debit,644562.58,386956.39,15.14,No,1288.12,No
TXN000305,2024-10-01,2024,October,Q4,CUST1089,FirstBank Nigeria,Branch_01,Retail,Withdrawal,Debit,465630.4,0.0,9.66,No,1031.97,No
TXN000891,2024-10-01,2024,October,Q4,CUST1295,Zenith Bank,Branch_02,Individual,ATM Withdrawal,Debit,1076649.87,1652331.57,15.14,No,951.54,No
TXN001129,2024-10-01,2024,October,Q4,CUST1034,UBA,Branch_19,Corporate,Loan Repayment,Debit,78106.05,6701654.32,18.57,No,949.51,No
TXN000063,2024-10-02,2024,October,Q4,CUST1123,Access Bank,Branch_19,Retail,Deposit,Credit,588824.04,4057340.27,13.18,No,1063.67,No
TXN000159,2024-10-02,2024,October,Q4,CUST1146,GTBank,Branch_15,Corporate,Withdrawal,Debit,1705726.17,0.0,14.09,No,1597.67,No
TXN001807,2024-10-03,2024,October,Q4,CUST1275,UBA,Unknown,Government,Withdrawal,Debit,877057.53,0.0,20.2,No,1314.82,No
TXN000702,2024-10-03,2024,October,Q4,CUST1161,GTBank,Branch_16,Retail,Wire Transfer,Credit,378245.45,378245.45,6.54,No,971.19,No
TXN000077,2024-10-04,2024,October,Q4,CUST1223,FirstBank Nigeria,Branch_06,SME,Wire Transfer,Credit,816992.01,4009176.37,11.6,Yes,1030.33,No
TXN000730,2024-10-04,2024,October,Q4,CUST1310,FirstBank Nigeria,Branch_01,Government,POS Payment,Debit,607651.96,6509649.97,9.48,Yes,1054.97,No
TXN000437,2024-10-05,2024,October,Q4,CUST1161,UBA,Branch_13,Government,Interest Credit,Credit,366152.29,713190.34,20.02,No,1168.88,No
TXN001675,2024-10-05,2024,October,Q4,CUST1272,Access Bank,Branch_05,Individual,Transfer,Debit,,0.0,13.79,Yes,1461.49,No
TXN001124,2024-10-07,2024,October,Q4,CUST1221,Zenith Bank,Unknown,Corporate,Withdrawal,Debit,1986157.96,409604.89,19.4,No,1433.09,No
TXN001203,2024-10-07,2024,October,Q4,CUST1074,Access Bank,Branch_17,SME,Interest Credit,Credit,1943719.62,5998557.37,18.59,No,1233.71,No
TXN000635,2024-10-08,2024,October,Q4,CUST1155,UBA,Branch_16,Corporate,Wire Transfer,Credit,54166.61,1808278.16,5.55,No,855.55,No
TXN000127,2024-10-08,2024,October,Q4,CUST1395,Access Bank,Branch_11,Individual,Wire Transfer,Credit,1286162.17,3894720.58,24.24,No,1168.88,No
TXN001398,2024-10-09,2024,October,Q4,CUST1265,GTBank,Branch_10,Government,POS Payment,Debit,26428.7,0.0,11.35,No,1331.45,No
TXN001024,2024-10-09,2024,October,Q4,CUST1038,FirstBank Nigeria,Branch_16,Retail,Loan Repayment,Debit,1341162.66,1808278.16,14.39,No,838.85,No
TXN001435,2024-10-09,2024,October,Q4,CUST1344,UBA,Branch_05,SME,POS Payment,Debit,1922792.14,0.0,7.14,No,1032.88,No
TXN000173,2024-10-10,2024,October,Q4,CUST1024,UBA,Branch_09,SME,Wire Transfer,Credit,1073613.15,1373788.15,21.6,No,1368.38,No
TXN001006,2024-10-12,2024,October,Q4,CUST1239,Access Bank,Branch_09,Corporate,POS Payment,Debit,500561.25,0.0,9.26,No,1567.59,No
TXN000234,2024-10-12,2024,October,Q4,CUST1126,UBA,Branch_11,Government,Loan Repayment,Debit,214391.25,2050785.36,11.29,No,1465.37,No
TXN001620,2024-10-15,2024,October,Q4,CUST1359,Zenith Bank,Branch_01,Individual,Interest Credit,Credit,239842.04,239842.04,19.27,No,1499.94,No
TXN000367,2024-10-15,2024,October,Q4,CUST1060,FirstBank Nigeria,Branch_03,Government,Withdrawal,Debit,824970.93,1314113.11,16.09,Yes,1423.02,No
TXN001921,2024-10-17,2024,October,Q4,CUST1348,FirstBank Nigeria,Branch_01,Government,Withdrawal,Debit,388394.11,2299690.82,23.83,No,1337.78,No
TXN001091,2024-10-18,2024,October,Q4,CUST1010,FirstBank Nigeria,Branch_02,SME,Interest Credit,Credit,,3235546.27,11.21,No,987.23,No
TXN001091,2024-10-18,2024,October,Q4,CUST1010,FirstBank Nigeria,Branch_02,SME,Interest Credit,Credit,1176686.19,3235546.27,11.21,No,987.23,No
TXN001075,2024-10-18,2024,October,Q4,CUST1152,GTBank,Branch_10,Individual,Deposit,Credit,1081305.78,1630825.15,5.93,No,1533.93,No
TXN000009,2024-10-19,2024,October,Q4,CUST1161,Access Bank,Branch_09,Corporate,Wire Transfer,Credit,530127.89,1632629.28,10.19,No,1384.96,No
TXN000243,2024-10-21,2024,October,Q4,CUST1200,GTBank,Unknown,Retail,ATM Withdrawal,Debit,965800.78,1808278.16,11.11,No,848.66,No
TXN001416,2024-10-22,2024,October,Q4,CUST1070,Zenith Bank,Unknown,Government,ATM Withdrawal,Debit,1512048.17,1808278.16,18.23,Yes,1168.39,No
TXN001618,2024-10-22,2024,October,Q4,CUST1491,Access Bank,Branch_01,Retail,Deposit,Credit,1823066.05,1823066.05,9.47,Yes,1248.18,No
TXN001900,2024-10-23,2024,October,Q4,CUST1007,FirstBank Nigeria,Branch_13,Government,ATM Withdrawal,Debit,1114581.5,1207293.54,12.5,No,1141.43,No
TXN000276,2024-10-23,2024,October,Q4,CUST1203,Access Bank,Branch_09,Government,POS Payment,Debit,165314.41,2392408.08,15.69,No,821.06,No
TXN001599,2024-10-23,2024,October,Q4,CUST1147,UBA,Branch_01,SME,Deposit,Credit,759200.79,759200.79,6.27,No,787.52,No
TXN001754,2024-10-24,2024,October,Q4,CUST1312,FirstBank Nigeria,Branch_20,Individual,Interest Credit,Credit,1643512.47,5396624.69,23.16,No,1199.81,No
TXN001172,2024-10-24,2024,October,Q4,CUST1422,GTBank,Branch_17,Retail,Interest Credit,Credit,345584.17,4445585.15,6.35,No,1097.86,No
TXN001047,2024-10-25,2024,October,Q4,CUST1402,UBA,Branch_14,Retail,Transfer,Debit,1426537.6,0.0,8.21,No,1247.44,No
TXN001774,2024-10-26,2024,October,Q4,CUST1000,UBA,Branch_20,SME,Loan Repayment,Debit,1069476.84,1573140.3,15.62,No,784.92,No
TXN001912,2024-10-26,2024,October,Q4,CUST1476,Access Bank,Branch_11,Government,Withdrawal,Debit,417639.17,0.0,10.83,No,992.72,No
TXN001811,2024-10-27,2024,October,Q4,CUST1279,GTBank,Branch_10,Individual,Interest Credit,Credit,1787641.57,5042696.39,11.79,No,760.04,No
TXN000931,2024-10-28,2024,October,Q4,CUST1404,UBA,Unknown,SME,Interest Credit,Credit,1705023.92,4293362.51,11.13,Yes,895.44,No
